,ad,count
6386,ad1417339207697,4
6387,ad601295421501,4
6388,ad326417514518,4
6389,ad919123001402,4
6390,ad412316860457,4
6391,ad515396075572,4
6392,ad575525617710,4
6393,ad1700807049233,4
6394,ad1614907703334,4
6395,ad1460288880645,4
6396,ad824633720862,4
6397,ad1357209665556,4
6398,ad523986010135,4
6399,ad850403524648,4
6400,ad1640677507106,4
6401,ad1194000908327,4
6402,ad1434519076915,4
6403,ad240518168626,4
6404,ad1580547964978,4
6405,ad1546188226583,4
6406,ad180388626435,4
6407,ad472446402563,4
6408,ad541165879300,4
6409,ad429496729633,4
6410,ad927712935936,4
6411,ad962072674327,4
6412,ad1082331758612,4
6413,ad472446402607,4
6414,ad987842478120,4
6415,ad146028888076,4
6416,ad63,4
6417,ad1692217114664,4
6418,ad901943132199,4
6419,ad773094113286,4
6420,ad1537598291972,4
6421,ad1348619730959,4
6422,ad420906795016,4
6423,ad1314259992587,4
6424,ad901943132209,4
6425,ad1391569403943,4
6426,ad1039382085670,4
6427,ad910533066814,4
6428,ad609885356082,4
6429,ad798863917088,4
6430,ad1649267441664,4
6431,ad1159641169938,4
6432,ad884763262978,4
6433,ad1073741824049,4
6434,ad867583393822,4
6435,ad214748364846,4
6436,ad987842478131,4
6437,ad137438953511,4
6438,ad730144440354,4
6439,ad1666447310916,4
6440,ad1297080123442,4
6441,ad927712935971,4
6442,ad300647710727,4
6443,ad687194767404,4
6444,ad171798691900,4
6445,ad77309411381,4
6446,ad1494648619035,4
6447,ad824633720858,4
6448,ad867583393817,4
6449,ad1477468749847,4
6450,ad1400159338547,4
6451,ad747324309559,4
6452,ad1537598291977,4
6453,ad1211180777480,4
6454,ad1683627180072,4
6455,ad927712935988,4
6456,ad1391569403931,4
6457,ad1133871366150,4
6458,ad1434519076869,4
6459,ad1005022347305,4
6460,ad377957122083,4
6461,ad94489280545,4
6462,ad395136991266,4
6463,ad395136991296,4
6464,ad171798691902,4
6465,ad1262720385058,4
6466,ad1168231104521,4
6467,ad824633720906,4
6468,ad1486058684437,4
6469,ad343597383712,4
6470,ad730144440332,4
6471,ad1451698946063,4
6472,ad635655159870,4
6473,ad1142461300784,4
6474,ad472446402565,4
6475,ad1176821039162,4
6476,ad1297080123398,4
6477,ad790273982526,4
6478,ad798863917108,4
6479,ad1640677507095,4
6480,ad51539607554,4
6481,ad841813590032,4
6482,ad180388626505,4
6483,ad1597727834156,4
6484,ad893353197606,4
6485,ad403726925882,4
6486,ad1056561954855,4
6487,ad1013612281875,4
6488,ad1692217114658,4
6489,ad395136991246,4
6490,ad558345748485,4
6491,ad841813590016,4
6492,ad798863917095,4
6493,ad927712935981,4
6494,ad395136991286,4
6495,ad223338299423,4
6496,ad1675037245452,4
6497,ad824633720877,4
6498,ad1176821039137,4
6499,ad1692217114662,4
6500,ad893353197571,4
6501,ad1434519076890,4
6502,ad592705486851,4
6503,ad283467841574,4
6504,ad1486058684442,4
6505,ad661424963634,4
6506,ad1185410973711,4
6507,ad1529008357427,4
6508,ad1451698946096,4
6509,ad120259084350,4
6510,ad300647710754,4
6511,ad420906795048,4
6512,ad1322849927190,4
6513,ad257698037772,4
6514,ad670014898204,4
6515,ad1460288880657,4
6516,ad1451698946069,4
6517,ad601295421447,4
6518,ad283467841596,4
6519,ad1357209665580,4
6520,ad1494648619043,4
6521,ad1090921693221,4
6522,ad661424963641,4
6523,ad1331439861813,4
6524,ad1236950581265,4
6525,ad1580547964997,4
6526,ad1211180777515,4
6527,ad601295421461,4
6528,ad223338299416,4
6529,ad85899345971,4
6530,ad601295421481,4
6531,ad1700807049269,4
6532,ad1683627180083,4
6533,ad1219770712104,4
6534,ad1142461300749,4
6535,ad695784701966,4
6536,ad214748364838,4
6537,ad317827579946,4
6538,ad1382979469358,4
6539,ad1477468749853,4
6540,ad523986010136,4
6541,ad257698037822,4
6542,ad214748364841,4
6543,ad1666447310919,4
6544,ad137438953500,4
6545,ad1348619730964,4
6546,ad558345748531,4
6547,ad283467841547,4
6548,ad197568495660,4
6549,ad558345748504,4
6550,ad584115552313,4
6551,ad1408749273098,4
6552,ad670014898199,4
6553,ad627065225246,4
6554,ad103079215151,4
6555,ad824633720880,4
6556,ad1159641169971,4
6557,ad1013612281884,4
6558,ad1185410973700,4
6559,ad1039382085663,4
6560,ad489626271753,4
6561,ad944892805165,4
6562,ad807453851658,4
6563,ad180388626462,4
6564,ad1116691496973,4
6565,ad1425929142287,4
6566,ad231928234032,4
6567,ad1357209665576,4
6568,ad335007449092,4
6569,ad1468878815249,4
6570,ad111669149752,4
6571,ad180388626449,4
6572,ad515396075570,4
6573,ad644245094424,4
6574,ad68719476736,4
6575,ad506806140981,4
6576,ad1271310319662,4
6577,ad841813590047,4
6578,ad1056561954846,4
6579,ad343597383739,4
6580,ad403726925891,4
6581,ad970662608896,4
6582,ad326417514511,4
6583,ad670014898195,4
6584,ad257698037815,4
6585,ad266287972400,4
6586,ad111669149764,4
6587,ad1348619730970,4
6588,ad910533066821,4
6589,ad369367187471,4
6590,ad523986010140,4
6591,ad1013612281902,4
6592,ad369367187492,4
6593,ad188978561031,4
6594,ad1614907703309,4
6595,ad42949672976,4
6596,ad1236950581304,4
6597,ad627065225236,4
6598,ad712964571182,4
6599,ad498216206379,4
6600,ad403726925864,4
6601,ad807453851655,4
6602,ad635655159828,4
6603,ad1108101562424,4
6604,ad1434519076922,4
6605,ad773094113282,4
6606,ad730144440340,4
6607,ad962072674348,4
6608,ad317827579975,4
6609,ad377957122061,4
6610,ad1640677507133,4
6611,ad386547056641,4
6612,ad1185410973737,4
6613,ad266287972360,4
6614,ad1279900254224,4
6615,ad180388626491,4
6616,ad1082331758622,4
6617,ad1108101562388,4
6618,ad893353197595,4
6619,ad420906795011,4
6620,ad257698037781,4
6621,ad962072674332,4
6622,ad833223655450,4
6623,ad94489280529,4
6624,ad1511828488197,4
6625,ad910533066782,4
6626,ad51539607578,4
6627,ad987842478129,4
6628,ad618475290642,4
6629,ad472446402627,4
6630,ad1211180777539,4
6631,ad1116691496987,4
6632,ad953482739722,4
6633,ad103079215140,4
6634,ad1314259992594,4
6635,ad901943132170,4
6636,ad850403524658,4
6637,ad884763263009,4
6638,ad446676598786,4
6639,ad1262720385084,4
6640,ad343597383704,4
6641,ad1546188226608,4
6642,ad360777252872,4
6643,ad601295421458,4
6644,ad652835028997,4
6645,ad1649267441669,4
6646,ad1065151889467,4
6647,ad1254130450433,4
6648,ad1262720385041,4
6649,ad1400159338553,4
6650,ad146028888088,4
6651,ad506806140944,4
6652,ad1322849927197,4
6653,ad1571958030340,4
6654,ad747324309539,4
6655,ad1116691497009,4
6656,ad979252543536,4
6657,ad1537598292005,4
6658,ad369367187488,3
6659,ad944892805122,3
6660,ad1657857376314,3
6661,ad1451698946094,3
6662,ad747324309552,3
6663,ad893353197605,3
6664,ad154618822666,3
6665,ad695784701975,3
6666,ad1236950581253,3
6667,ad790273982525,3
6668,ad1546188226628,3
6669,ad128849018935,3
6670,ad1417339207719,3
6671,ad532575944709,3
6672,ad1073741824035,3
6673,ad1108101562416,3
6674,ad910533066758,3
6675,ad8589934657,3
6676,ad584115552287,3
6677,ad120259084292,3
6678,ad1589137899547,3
6679,ad1400159338529,3
6680,ad1297080123411,3
6681,ad678604832789,3
6682,ad816043786271,3
6683,ad738734374974,3
6684,ad1451698946061,3
6685,ad1159641169925,3
6686,ad919123001401,3
6687,ad343597383735,3
6688,ad858993459250,3
6689,ad584115552301,3
6690,ad1271310319624,3
6691,ad1486058684439,3
6692,ad223338299400,3
6693,ad1511828488234,3
6694,ad137438953523,3
6695,ad1245540515882,3
6696,ad1185410973735,3
6697,ad867583393849,3
6698,ad1133871366155,3
6699,ad1537598291999,3
6700,ad1511828488239,3
6701,ad927712935960,3
6702,ad343597383711,3
6703,ad223338299424,3
6704,ad420906795057,3
6705,ad1151051235345,3
6706,ad687194767367,3
6707,ad1623497637932,3
6708,ad309237645370,3
6709,ad1082331758604,3
6710,ad532575944716,3
6711,ad77309411363,3
6712,ad833223655454,3
6713,ad266287972388,3
6714,ad1494648619022,3
6715,ad1417339207721,3
6716,ad627065225227,3
6717,ad592705486857,3
6718,ad352187318273,3
6719,ad257698037796,3
6720,ad1279900254259,3
6721,ad1176821039133,3
6722,ad335007449093,3
6723,ad1657857376293,3
6724,ad498216206347,3
6725,ad549755813889,3
6726,ad1099511627799,3
6727,ad42949672979,3
6728,ad1185410973714,3
6729,ad1614907703345,3
6730,ad901943132202,3
6731,ad584115552289,3
6732,ad1623497637949,3
6733,ad910533066765,3
6734,ad987842478106,3
6735,ad1047972020253,3
6736,ad223338299411,3
6737,ad377957122110,3
6738,ad927712935992,3
6739,ad523986010152,3
6740,ad498216206348,3
6741,ad798863917079,3
6742,ad1254130450435,3
6743,ad644245094429,3
6744,ad523986010164,3
6745,ad352187318326,3
6746,ad1374389534725,3
6747,ad180388626487,3
6748,ad730144440366,3
6749,ad987842478099,3
6750,ad68719476749,3
6751,ad1090921693223,3
6752,ad1382979469363,3
6753,ad369367187483,3
6754,ad481036337195,3
6755,ad858993459229,3
6756,ad1357209665592,3
6757,ad188978561073,3
6758,ad1589137899544,3
6759,ad249108103217,3
6760,ad1013612281895,3
6761,ad893353197601,3
6762,ad1022202216483,3
6763,ad309237645320,3
6764,ad489626271759,3
6765,ad1065151889420,3
6766,ad163208757287,3
6767,ad1374389534750,3
6768,ad68719476769,3
6769,ad1425929142328,3
6770,ad764504178770,3
6771,ad670014898186,3
6772,ad360777252869,3
6773,ad292057776145,3
6774,ad936302870536,3
6775,ad1073741824047,3
6776,ad858993459225,3
6777,ad1434519076930,3
6778,ad352187318304,3
6779,ad1683627180055,3
6780,ad1056561954843,3
6781,ad51539607604,3
6782,ad1176821039123,3
6783,ad1099511627818,3
6784,ad1443109011468,3
6785,ad1348619730958,3
6786,ad970662608911,3
6787,ad1606317768735,3
6788,ad1142461300748,3
6789,ad1546188226562,3
6790,ad1168231104527,3
6791,ad1056561954832,3
6792,ad1666447310884,3
6793,ad1374389534765,3
6794,ad1382979469338,3
6795,ad876173328399,3
6796,ad137438953473,3
6797,ad51539607567,3
6798,ad489626271766,3
6799,ad472446402597,3
6800,ad1657857376295,3
6801,ad867583393801,3
6802,ad695784702001,3
6803,ad8589934652,3
6804,ad704374636556,3
6805,ad85899345936,3
6806,ad1640677507107,3
6807,ad652835029005,3
6808,ad506806140970,3
6809,ad712964571168,3
6810,ad1245540515844,3
6811,ad687194767376,3
6812,ad1692217114630,3
6813,ad773094113307,3
6814,ad987842478125,3
6815,ad377957122059,3
6816,ad1382979469332,3
6817,ad1606317768745,3
6818,ad1030792151050,3
6819,ad1125281431569,3
6820,ad919123001394,3
6821,ad773094113334,3
6822,ad395136991248,3
6823,ad0,3
6824,ad249108103212,3
6825,ad893353197613,3
6826,ad1666447310859,3
6827,ad1099511627791,3
6828,ad790273982510,3
6829,ad876173328409,3
6830,ad360777252889,3
6831,ad523986010182,3
6832,ad1606317768720,3
6833,ad214748364803,3
6834,ad1529008357390,3
6835,ad481036337204,3
6836,ad1022202216504,3
6837,ad240518168603,3
6838,ad1434519076919,3
6839,ad704374636544,3
6840,ad180388626458,3
6841,ad1108101562391,3
6842,ad901943132181,3
6843,ad300647710748,3
6844,ad1391569403918,3
6845,ad489626271748,3
6846,ad1194000908339,3
6847,ad678604832769,3
6848,ad687194767368,3
6849,ad214748364851,3
6850,ad1425929142292,3
6851,ad1348619730955,3
6852,ad292057776128,3
6853,ad1597727834152,3
6854,ad1511828488213,3
6855,ad523986010142,3
6856,ad1013612281863,3
6857,ad798863917070,3
6858,ad1657857376284,3
6859,ad1391569403908,3
6860,ad1503238553623,3
6861,ad695784701960,3
6862,ad1537598292011,3
6863,ad352187318320,3
6864,ad1073741824057,3
6865,ad1580547964998,3
6866,ad515396075563,3
6867,ad858993459245,3
6868,ad661424963595,3
6869,ad77309411376,3
6870,ad1666447310858,3
6871,ad661424963588,3
6872,ad292057776168,3
6873,ad833223655481,3
6874,ad798863917060,3
6875,ad893353197618,3
6876,ad910533066753,3
6877,ad438086664207,3
6878,ad1709396983813,3
6879,ad876173328402,3
6880,ad1649267441716,3
6881,ad1297080123408,3
6882,ad910533066789,3
6883,ad163208757282,3
6884,ad927712935937,3
6885,ad154618822685,3
6886,ad1005022347312,3
6887,ad1382979469353,3
6888,ad360777252898,3
6889,ad85899345951,3
6890,ad893353197586,3
6891,ad919123001393,3
6892,ad1151051235332,3
6893,ad163208757281,3
6894,ad618475290670,3
6895,ad506806140928,3
6896,ad85899345978,3
6897,ad987842478124,3
6898,ad1013612281862,3
6899,ad755914244109,3
6900,ad498216206345,3
6901,ad420906795025,3
6902,ad1408749273147,3
6903,ad1322849927219,3
6904,ad1065151889460,3
6905,ad1013612281878,3
6906,ad747324309545,3
6907,ad1391569403916,3
6908,ad1056561954864,3
6909,ad1649267441690,3
6910,ad1005022347280,3
6911,ad816043786247,3
6912,ad317827579922,3
6913,ad154618822711,3
6914,ad635655159857,3
6915,ad343597383722,3
6916,ad1365799600191,3
6917,ad1589137899563,3
6918,ad1408749273100,3
6919,ad1451698946087,3
6920,ad163208757267,3
6921,ad1357209665594,3
6922,ad1348619730984,3
6923,ad352187318321,3
6924,ad1133871366172,3
6925,ad584115552269,3
6926,ad601295421510,3
6927,ad601295421507,3
6928,ad1365799600158,3
6929,ad910533066784,3
6930,ad1657857376285,3
6931,ad1657857376280,3
6932,ad1382979469342,3
6933,ad120259084313,3
6934,ad343597383738,3
6935,ad1666447310910,3
6936,ad798863917068,3
6937,ad1382979469333,3
6938,ad25769803792,3
6939,ad798863917104,3
6940,ad180388626439,3
6941,ad704374636567,3
6942,ad1314259992642,3
6943,ad1443109011499,3
6944,ad309237645325,3
6945,ad395136991234,3
6946,ad1692217114635,3
6947,ad206158430264,3
6948,ad438086664214,3
6949,ad833223655470,3
6950,ad395136991238,3
6951,ad343597383709,3
6952,ad1597727834130,3
6953,ad1614907703325,3
6954,ad1125281431583,3
6955,ad979252543535,3
6956,ad111669149720,3
6957,ad738734374923,3
6958,ad1537598292012,3
6959,ad670014898197,3
6960,ad747324309516,3
6961,ad1365799600192,3
6962,ad85899345932,3
6963,ad1022202216478,3
6964,ad1675037245464,3
6965,ad687194767395,3
6966,ad1520418422819,3
6967,ad111669149744,3
6968,ad1417339207720,3
6969,ad773094113340,3
6970,ad816043786277,3
6971,ad558345748535,3
6972,ad979252543522,3
6973,ad180388626454,3
6974,ad8589934603,3
6975,ad1400159338542,3
6976,ad197568495628,3
6977,ad489626271818,3
6978,ad953482739714,3
6979,ad884763262980,3
6980,ad67,3
6981,ad1692217114642,3
6982,ad25769803804,3
6983,ad463856467996,3
6984,ad103079215182,3
6985,ad695784701973,3
6986,ad42949673009,3
6987,ad223338299419,3
6988,ad171798691897,3
6989,ad1468878815250,3
6990,ad601295421500,3
6991,ad326417514522,3
6992,ad773094113330,3
6993,ad1649267441665,3
6994,ad369367187457,3
6995,ad1443109011485,3
6996,ad180388626481,3
6997,ad266287972372,3
6998,ad1503238553608,3
6999,ad704374636600,3
7000,ad627065225238,3
7001,ad953482739757,3
7002,ad1683627180093,3
7003,ad489626271802,3
7004,ad661424963591,3
7005,ad257698037765,3
7006,ad1606317768754,3
7007,ad876173328446,3
7008,ad1039382085665,3
7009,ad1546188226626,3
7010,ad927712935994,3
7011,ad1408749273097,3
7012,ad283467841552,3
7013,ad85899345955,3
7014,ad1606317768712,3
7015,ad1168231104539,3
7016,ad1262720385028,3
7017,ad111669149753,3
7018,ad996432412683,3
7019,ad1434519076908,3
7020,ad446676598788,3
7021,ad764504178756,3
7022,ad137438953521,3
7023,ad704374636605,3
7024,ad1013612281868,3
7025,ad1451698946054,3
7026,ad1262720385033,3
7027,ad7,3
7028,ad712964571140,3
7029,ad1108101562417,3
7030,ad644245094423,3
7031,ad111669149734,3
7032,ad721554505739,3
7033,ad1039382085669,3
7034,ad1391569403967,3
7035,ad1056561954869,3
7036,ad420906795039,3
7037,ad618475290654,3
7038,ad377957122118,3
7039,ad1554778161218,3
7040,ad17179869195,3
7041,ad884763263035,3
7042,ad283467841582,3
7043,ad1683627180042,3
7044,ad979252543530,3
7045,ad953482739749,3
7046,ad1657857376303,3
7047,ad1546188226602,3
7048,ad575525617682,3
7049,ad1022202216484,3
7050,ad489626271787,3
7051,ad455266533413,3
7052,ad953482739745,3
7053,ad257698037802,3
7054,ad850403524638,3
7055,ad94489280522,3
7056,ad1211180777489,3
7057,ad171798691853,3
7058,ad1460288880647,3
7059,ad1357209665584,3
7060,ad841813590021,3
7061,ad489626271804,3
7062,ad1692217114637,3
7063,ad137438953486,3
7064,ad1245540515868,3
7065,ad39,3
7066,ad970662608914,3
7067,ad1614907703348,3
7068,ad944892805126,3
7069,ad773094113336,3
7070,ad300647710752,3
7071,ad584115552304,3
7072,ad1640677507073,3
7073,ad1211180777519,3
7074,ad549755813938,3
7075,ad876173328390,3
7076,ad120259084290,3
7077,ad661424963596,3
7078,ad1640677507103,3
7079,ad386547056671,3
7080,ad927712935951,3
7081,ad1288490188834,3
7082,ad438086664218,3
7083,ad1374389534778,3
7084,ad1065151889415,3
7085,ad8589934622,3
7086,ad1580547964982,3
7087,ad1005022347299,3
7088,ad970662608944,3
7089,ad506806140989,3
7090,ad1623497637942,3
7091,ad128849018896,3
7092,ad807453851705,3
7093,ad781684047899,3
7094,ad1159641169967,3
7095,ad1632087572487,3
7096,ad1297080123422,3
7097,ad1675037245458,3
7098,ad223338299405,3
7099,ad154618822705,3
7100,ad1563368095787,3
7101,ad34359738433,3
7102,ad910533066792,3
7103,ad1116691496963,3
7104,ad1133871366178,3
7105,ad1357209665565,3
7106,ad1546188226592,3
7107,ad206158430269,3
7108,ad1219770712100,3
7109,ad850403524649,3
7110,ad1606317768741,3
7111,ad463856468009,3
7112,ad1597727834120,3
7113,ad1099511627804,3
7114,ad987842478137,3
7115,ad446676598809,3
7116,ad438086664200,3
7117,ad120259084341,3
7118,ad1425929142334,3
7119,ad343597383737,3
7120,ad292057776154,3
7121,ad1219770712072,3
7122,ad1340029796409,3
7123,ad962072674319,3
7124,ad326417514533,3
7125,ad412316860465,3
7126,ad120259084307,3
7127,ad523986010154,3
7128,ad163208757264,3
7129,ad996432412700,3
7130,ad1408749273132,3
7131,ad979252543491,3
7132,ad1176821039125,3
7133,ad25769803818,3
7134,ad377957122091,3
7135,ad1236950581294,3
7136,ad592705486892,3
7137,ad1047972020286,3
7138,ad85899345960,3
7139,ad781684047910,3
7140,ad1254130450452,3
7141,ad1047972020295,3
7142,ad721554505747,3
7143,ad1675037245500,3
7144,ad1477468749864,3
7145,ad17179869219,3
7146,ad755914244135,3
7147,ad609885356063,3
7148,ad652835029009,3
7149,ad1382979469313,3
7150,ad953482739731,3
7151,ad670014898191,3
7152,ad515396075520,3
7153,ad601295421496,3
7154,ad1640677507086,3
7155,ad558345748529,3
7156,ad1254130450486,3
7157,ad111669149700,3
7158,ad360777252917,3
7159,ad1125281431610,3
7160,ad670014898206,3
7161,ad180388626493,3
7162,ad369367187469,3
7163,ad420906795052,3
7164,ad111669149715,3
7165,ad171798691883,3
7166,ad335007449103,3
7167,ad438086664205,3
7168,ad644245094445,3
7169,ad1451698946085,3
7170,ad498216206387,3
7171,ad1168231104558,3
7172,ad1039382085658,3
7173,ad566935683127,3
7174,ad1486058684425,3
7175,ad1159641169970,3
7176,ad1065151889428,3
7177,ad360777252904,3
7178,ad1039382085689,3
7179,ad1709396983818,3
7180,ad420906795072,3
7181,ad343597383696,3
7182,ad747324309507,3
7183,ad1262720385043,3
7184,ad1039382085636,3
7185,ad1194000908314,3
7186,ad850403524627,3
7187,ad343597383687,3
7188,ad979252543527,3
7189,ad884763262992,3
7190,ad919123001387,3
7191,ad1099511627788,3
7192,ad1142461300770,3
7193,ad1623497637939,3
7194,ad489626271778,3
7195,ad884763262988,3
7196,ad103079215121,3
7197,ad1614907703339,3
7198,ad1571958030389,3
7199,ad635655159869,3
7200,ad1168231104552,3
7201,ad1443109011497,3
7202,ad970662608955,3
7203,ad1305670058025,3
7204,ad867583393831,3
7205,ad1090921693212,3
7206,ad1417339207704,3
7207,ad790273982482,3
7208,ad1657857376281,3
7209,ad266287972408,3
7210,ad1030792151044,3
7211,ad1374389534729,3
7212,ad1297080123403,3
7213,ad1529008357376,3
7214,ad1700807049290,3
7215,ad1408749273106,3
7216,ad893353197643,3
7217,ad60129542194,3
7218,ad77309411339,3
7219,ad1657857376271,3
7220,ad1520418422794,3
7221,ad1151051235342,3
7222,ad1460288880666,3
7223,ad824633720874,3
7224,ad1030792151091,3
7225,ad1056561954850,3
7226,ad1408749273101,3
7227,ad1151051235357,3
7228,ad730144440363,3
7229,ad1322849927215,3
7230,ad523986010161,3
7231,ad549755813944,3
7232,ad712964571163,3
7233,ad1692217114675,3
7234,ad34359738405,3
7235,ad1614907703331,3
7236,ad824633720839,3
7237,ad592705486903,3
7238,ad858993459211,3
7239,ad695784701971,3
7240,ad197568495636,3
7241,ad987842478085,3
7242,ad463856468010,3
7243,ad94489280534,3
7244,ad1606317768705,3
7245,ad1005022347320,3
7246,ad240518168594,3
7247,ad163208757276,3
7248,ad1468878815244,3
7249,ad1254130450480,3
7250,ad266287972392,3
7251,ad1537598291989,3
7252,ad317827579924,3
7253,ad721554505731,3
7254,ad1279900254260,3
7255,ad489626271798,3
7256,ad137438953517,3
7257,ad970662608928,3
7258,ad1700807049255,3
7259,ad1194000908305,3
7260,ad1700807049273,3
7261,ad695784701985,3
7262,ad1529008357420,3
7263,ad962072674341,3
7264,ad17179869205,3
7265,ad197568495656,3
7266,ad790273982484,3
7267,ad996432412701,3
7268,ad1632087572519,3
7269,ad1468878815280,3
7270,ad481036337168,3
7271,ad94489280514,3
7272,ad1013612281890,3
7273,ad1709396983822,3
7274,ad446676598815,3
7275,ad377957122094,3
